,Word,Tag,Score,avg
703,attack,v,-6.95328,-3.97664
704,attack_aircraft,n,0.31712,0.31712
705,attain,v,9.92992,9.92992
706,attainment,n,5.46496,5.46496
707,attaint,v,0.31712,0.31712
708,attend_to,v,-0.31712,-0.31712
709,attendance,n,2.330637312,2.330637312
710,attending,n,-0.499323494,-0.499323494
711,attentiveness,n,-0.31712,-0.31712
712,attract,v,2.48832,2.48832
713,attracter,n,-0.624897817,-0.624897817
714,attraction,n,4.640168665,4.640168665
715,attractive_feature,n,-0.401560284,-0.401560284
716,attractive_force,n,-0.767161829,-0.767161829
717,attractiveness,n,6.123507878,6.123507878
718,attractor,n,-0.227361469,-0.227361469
719,auction_block,n,0.31712,0.31712
720,audaciousness,n,0.416102912,0.416102912
721,audacity,n,-2.24741673,-2.24741673
722,audit,v,0.31712,0.31712
723,augment,v,2.48832,2.48832
724,augmentation,n,2.48832,2.48832
725,aura,n,-0.375532032,-0.375532032
726,aureole,n,-0.014197146,-0.014197146
727,auspices,n,-0.31712,-0.31712
728,austereness,n,0.31712,0.31712
729,authenticity,n,3.97664,3.97664
730,authorisation,n,-1.963126247,-1.963126247
731,authorise,v,-0.31712,-0.31712
732,authoritarianism,n,0.31712,0.31712
733,authorities,n,-1.039624004,-1.039624004
734,authority,n,6.778542264,6.778542264
735,authorization,n,-0.666593309,-0.666593309
736,autocrat,n,-2.48832,-2.48832
737,avail,n,-0.31712,-0.31712
738,availability,n,2.330637312,2.330637312
739,availableness,n,-0.499323494,-0.499323494
740,avarice,n,-2.189033472,-2.189033472
741,avariciousness,n,0.50430935,0.50430935
742,avaritia,n,0.50430935,0.50430935
743,avenge,v,0.31712,0.31712
744,aver,v,-0.25465344,-0.25465344
745,averment,n,-0.31712,-0.31712
746,aversion,n,-3.752728064,-3.752728064
747,avert,v,-5.719760384,-5.719760384
748,averting,n,0.673997517,0.673997517
749,avidity,n,-0.375532032,-0.375532032
750,avidness,n,-0.014197146,-0.014197146
751,avoid,v,-6.663712461,-6.663712461
752,avoidance,n,-2.48832,-2.48832
753,avouch,v,-0.25465344,-0.25465344
754,avouchment,n,-0.31712,-0.31712
755,avow,v,-0.315556864,-0.315556864
756,avowedly,r,-0.31712,-0.31712
758,award,v,2.48832,0.895533312
759,awarding,n,0.654661939,0.654661939
760,awareness,n,3.97664,3.97664
761,awkwardness,n,-2.48832,-2.48832
762,awry,a,0.31712,0.31712
763,ax,v,-2.330637312,-2.330637312
764,axe,v,0.499323494,0.499323494
765,babble,v,-2.330637312,-2.330637312
766,babble_out,v,0.499323494,0.499323494
767,back,n,7.0979456,7.0979456
768,back_away,v,0.375532032,0.375532032
769,back_down,v,0.159505531,0.159505531
770,back_off,v,0.039698121,0.039698121
771,back_out,v,0.014197146,0.014197146
772,back_up,v,0.183756653,0.183756653
773,backbiter,n,0.31712,0.31712
774,backbone,n,7.57318912,7.57318912
775,backer,n,3.97664,3.97664
776,backfire,v,0.375532032,0.375532032
777,backing,n,6.95328,6.95328
778,backlash,v,0.014197146,0.014197146
779,backrest,n,-1.08220672,-1.08220672
780,backside,n,0.31712,0.31712
781,backsliding,n,0.31712,0.31712
782,backup,n,-1.537620992,-1.537620992
783,backup_man,n,1.076906086,1.076906086
784,backward,a,-3.97664,-3.97664
785,backwardness,n,-2.48832,-2.48832
787,bad,r,-6.956015104,-3.334893312
788,bad_blood,n,0.31712,0.31712
789,bad_luck,n,0.63424,0.63424
790,baddie,n,0.31712,0.31712
791,badger,v,0.63424,0.63424
792,badly,r,-10.14721812,-10.14721812
793,badness,n,0.464835584,0.464835584
794,baffle,v,-12.90656,-12.90656
795,bafflement,n,-5.46496,-5.46496
796,bail,v,-2.48832,-2.48832
797,bait,v,-6.95328,-6.95328
798,balance,n,-0.232417792,-0.232417792
799,balance_wheel,n,0.218220646,0.218220646
800,balancing,n,-0.31712,-0.31712
801,balefulness,n,0.31712,0.31712
803,balk,v,-2.330637312,-0.531078656
804,ball,n,2.48832,2.48832
805,ball_club,n,0.31712,0.31712
806,ball_over,v,0.63424,0.63424
807,ball_up,v,1.5856,1.5856
808,ballock,n,-0.31712,-0.31712
809,balminess,n,-0.31712,-0.31712
810,bam,n,0.31712,0.31712
811,ban,v,1.87323904,1.87323904
812,banality,n,0.31712,0.31712
813,bandit,n,-2.48832,-2.48832
814,bane,n,-3.97664,-3.97664
815,bang,n,1.26848,0.938214912
817,bang_up,v,0.31712,0.31712
818,bangle,n,-0.31712,-0.31712
819,banish,v,-9.094592614,-9.094592614
820,banishment,n,-2.48832,-2.48832
821,banker's_acceptance,n,-0.31712,-0.31712
822,bankrupt,v,0.95136,0.95136
823,bankruptcy,n,-3.97664,-3.97664
824,banquet,v,-0.31712,-0.31712
825,baptise,v,-0.416102912,-0.416102912
826,baptism,n,2.48832,2.48832
827,baptize,v,2.24741673,2.24741673
828,bar,v,-11.0203724,-11.0203724
830,barbarian,n,-2.48832,-1.056393984
831,barbaric,a,0.014197146,0.014197146
832,barbarism,n,0.364775936,0.364775936
833,barbarity,n,-0.026569318,-0.026569318
834,barbarousness,n,-0.05187326,-0.05187326
835,barely,r,-0.31712,-0.31712
836,bareness,n,0.31712,0.31712
837,barf,n,0.31712,0.31712
838,bargain,v,2.48832,2.48832
839,barrage,n,0.375532032,0.346326016
841,barrage_fire,n,0.014197146,0.014197146
842,barren,n,0.31712,0.31712
843,barricade,v,1.672317198,1.672317198
844,barricado,v,-0.675835876,-0.675835876
845,barrier,n,-2.48832,-2.48832
846,base_hit,n,-0.31712,-0.31712
847,base_on_balls,n,0.31712,0.31712
848,baseball_club,n,0.31712,0.31712
849,baseless,a,0.31712,0.31712
850,bash,n,0.63424,0.63424
851,basic,a,2.48832,1.0856
853,basic_principle,n,-0.058412032,-0.058412032
854,basics,n,-0.014197146,-0.014197146
855,bask,v,-0.95136,-0.95136
856,bastard,n,-2.48832,-2.48832
857,battalion,n,-0.31712,-0.31712
858,battery,n,0.31712,0.31712
859,battle,n,-6.95328,-5.46496
861,battlefield,n,-2.330637312,-2.330637312
862,battlefront,n,0.31712,0.31712
863,battleground,n,0.499323494,0.499323494
864,battler,n,0.31712,0.31712
865,battue,n,0.31712,0.31712
866,bauble,n,-0.31712,-0.31712
867,baulk,n,1.26848,0.883901747
869,bawl_out,v,0.95136,0.95136
870,bazaar,n,-0.232417792,-0.232417792
871,bazar,n,0.218220646,0.218220646
872,be_adrift,v,0.31712,0.31712
873,be_amiss,v,0.31712,0.31712
874,be_intimate,v,-0.204023501,-0.204023501
875,be_on_cloud_nine,v,-0.31712,-0.31712
876,beacon,n,2.189033472,2.189033472
877,beacon_fire,n,-0.50430935,-0.50430935
878,beacon_light,n,-0.50430935,-0.50430935
879,beak,v,0.31712,0.31712
880,beaming,a,-0.232417792,-0.232417792
881,beamy,a,0.218220646,0.218220646
882,bear_down,v,0.232417792,0.232417792
883,bear_down_on,v,-0.218220646,-0.218220646
884,bear_in_mind,v,0.31712,0.31712
885,bear_on,v,0.232417792,0.232417792
886,bear_out,v,-0.31712,-0.31712
887,bear_upon,v,-0.218220646,-0.218220646
888,beast,n,0.31712,0.31712
889,beastly,r,-2.48832,-2.48832
891,beat,v,-10.26284902,-6.37558451
892,beat_back,v,0.63424,0.63424
893,beat_out,v,1.847114957,1.847114957
894,beat_up,v,1.529994957,1.529994957
895,beatify,v,-0.31712,-0.31712
896,beatnik,n,0.31712,0.31712
897,beatniks,n,0.072609178,0.072609178
898,beats,n,-0.058736722,-0.058736722
899,beau_ideal,n,-0.63424,-0.63424
900,beaut,n,-0.507556352,-0.507556352
901,beauteousness,n,-0.63424,-0.63424
902,beautify,v,6.95328,6.95328
903,beauty,n,3.669507482,3.669507482
904,becalm,v,-0.31712,-0.31712
905,becharm,v,-0.375532032,-0.375532032
906,bed_clothing,n,0.191430984,0.191430984
907,bedamn,v,0.31712,0.31712
908,bedazzle,v,-0.31712,-0.31712
909,bedclothes,n,0.056621523,0.056621523
910,bedding,n,0.232527648,0.232527648
911,bedding_material,n,0.078362665,0.078362665
912,bedevil,v,1.215899648,1.215899648
913,bedlam,n,0.63424,0.63424
914,beef_up,v,-0.31712,-0.31712
915,beetle_off,v,0.31712,0.31712
916,befit,v,3.97664,3.97664
917,befoul,v,0.31712,0.31712
918,befoulment,n,0.31712,0.31712
919,befriend,v,2.48832,2.48832
920,befuddle,v,-0.408047002,-0.408047002
921,befuddlement,n,0.95136,0.95136
922,beg,v,-3.97664,-3.97664
923,beget,v,-0.31712,-0.31712
924,beggar,n,-2.48832,-2.48832
925,beginning,n,-0.63424,-0.63424
926,begrudge,v,0.31712,0.31712
927,beguile,v,-0.014197146,-0.014197146
928,beguilement,n,0.31712,0.31712
929,beguiler,n,0.31712,0.31712
930,behalf,n,2.48832,2.48832
931,behemoth,n,0.31712,0.31712
932,behind,n,0.31712,0.31712
933,beldam,n,0.375532032,0.375532032
934,beldame,n,0.014197146,0.014197146
935,beleaguer,v,0.95136,0.95136
936,beleaguering,n,0.31712,0.31712
937,belie,v,-6.95328,-6.95328
938,believability,n,-0.31712,-0.31712
939,belittle,v,-2.48832,-2.48832
940,belligerence,n,0.232417792,0.232417792
941,belligerency,n,-0.218220646,-0.218220646
942,belligerent,n,0.31712,0.31712
943,belly_laugh,n,0.31712,0.31712
944,belt,v,-2.330637312,-2.330637312
945,belt_down,v,0.31712,0.31712
946,belt_out,v,0.499323494,0.499323494
947,bema,n,-0.31712,-0.31712
948,bemoan,v,0.63424,0.63424
949,bemock,v,0.31712,0.31712
950,bemuse,v,0.31712,0.31712
951,bemusement,n,0.95136,0.95136
952,bends,n,0.31712,0.31712
953,benefaction,n,-0.416102912,-0.416102912
954,benefactive_role,n,-0.416102912,-0.416102912
955,benefactor,n,2.48832,2.48832
956,beneficiary,n,2.24741673,2.24741673
958,benefit,v,5.46496,3.97664
959,benevolence,n,2.24741673,2.24741673
960,benignancy,n,-0.14311424,-0.14311424
961,benignity,n,-0.232417792,-0.232417792
962,bequeath,v,2.48832,2.48832
963,bereave,v,-2.48832,-2.48832
964,bereavement,n,-2.48832,-2.48832
965,beseech,v,-2.48832,-2.48832
966,beseem,v,-0.63424,-0.63424
967,beset,v,1.26848,1.26848
968,beshrew,v,0.31712,0.31712
969,besides,r,0.31712,0.31712
970,besiege,v,-2.48832,-2.48832
971,besieging,n,0.31712,0.31712
972,besmirch,v,0.95136,0.95136
973,best,a,-1.502128128,-1.068184064
975,bestir,v,-0.31712,-0.31712
976,bestow,v,5.46496,5.46496
977,betise,n,0.63424,0.63424
978,betray,v,-6.596909568,-6.596909568
979,betrayal,n,-5.46496,-5.46496
980,betrayer,n,0.63424,0.63424
981,betroth,v,2.48832,2.48832
982,betrothal,n,2.48832,2.48832
984,better,r,-0.63424,-0.345514291
985,better_half,n,-0.63424,-0.63424
986,bewail,v,0.63424,0.63424
987,beware,v,-3.97664,-3.97664
988,bewilder,v,-8.4416,-8.4416
989,bewilderment,n,-5.46496,-5.46496
990,bewitch,v,-0.31712,-0.31712
991,bewitchment,n,-0.31712,-0.31712
992,bewray,v,1.023345562,1.023345562
993,bias,n,0.31712,0.31712
994,bicker,v,0.31712,0.31712
995,bide,v,-0.31712,-0.31712
996,big,a,-0.375532032,-0.375532032
997,bigger,a,-0.072609178,-0.072609178
998,bighearted,a,-0.014197146,-0.014197146
999,bile,n,0.31712,0.31712
1000,biliousness,n,0.31712,0.31712
1001,bilk,v,1.5856,1.5856
1002,bill,v,0.31712,0.31712
1003,bill_of_indictment,n,0.31712,0.31712
1004,billow,n,-0.31712,0.0
1006,bind,v,-0.31712,-0.31712
1007,binding,n,-0.31712,-0.31712
1008,binge,n,0.31712,0.31712
1009,biotic_community,n,-0.31712,-0.31712
1010,birr,v,-0.31712,-0.31712
1011,bitch,n,0.31712,0.31712
1012,bitchiness,n,0.31712,0.31712
1014,bite,v,-5.46496,-3.97664
1015,bitingly,r,0.465825203,0.465825203
1017,bitter,r,-2.102513295,-0.7517517515
1018,bitterly,r,0.125110739,0.125110739
1019,bitterness,n,-5.091598234,-5.091598234
1020,bitters,n,0.31712,0.31712
1021,blab,v,0.285105152,0.285105152
1022,blab_out,v,0.053101466,0.053101466
1023,blabber,n,0.31712,0.026550733
1025,black_eye,n,0.31712,0.31712
1026,blackball,v,1.26848,1.26848
1027,blacken,v,0.31712,0.31712
1028,blackguard,v,0.63424,0.63424
1030,blackjack,v,0.416102912,0.324260352
1031,blackjack_oak,n,-0.218220646,-0.218220646
1032,blackleg,n,0.31712,0.31712
1033,blackmail,v,-2.24741673,-2.24741673
1035,blame,v,-6.95328,-4.7208
1036,blandish,v,-0.31712,-0.31712
1037,blank_out,v,0.31712,0.31712
1038,blare,n,0.751064064,0.534092032
1040,blaring,n,0.028394291,0.028394291
1041,blarney,v,-0.31712,-0.31712
1042,blaspheme,v,0.63424,0.63424
1043,blast,n,-5.46496,-5.46496
1045,blather,v,0.382960305,0.382960305
1046,blaze,n,0.232417792,0.232417792
1047,blazing,n,-0.218220646,-0.218220646
1048,bleakness,n,0.31712,0.31712
1049,blear,v,0.690463232,0.690463232
1050,blemish,n,-5.46496,-5.46496
1051,bless,v,5.46496,5.46496
1052,blessing,n,-0.63424,-0.63424
1053,blether,v,-0.012642818,-0.012642818
1054,blight,v,0.31712,0.31712
1055,blighter,n,0.232417792,0.232417792
1056,blind,v,-3.97664,-3.97664
1057,blind_alley,n,0.31712,0.31712
1058,bliss,n,2.330637312,2.330637312
1059,blissfulness,n,-0.499323494,-0.499323494
1060,blister,v,0.31712,0.31712
1061,blithely,r,-0.31712,-0.31712
1062,blither,v,-0.089510496,-0.089510496
1064,block,v,-8.257525542,-5.180569747
1065,block_off,v,2.286877053,2.286877053
1066,block_up,v,0.701108114,0.701108114
1067,blockade,v,0.859387398,0.859387398
1068,blockage,n,0.830288486,0.830288486
1069,blockhead,n,0.31712,0.31712
1070,blocking,n,0.513168486,0.513168486
1071,bloke,n,-0.218220646,-0.218220646
1072,blondness,n,-0.31712,-0.31712
1073,bloodbath,n,0.465825203,0.465825203
1074,bloodletting,n,0.104258949,0.104258949
1075,bloodshed,n,-2.081661505,-2.081661505
1076,bloody,r,-2.48832,-2.48832
1077,bloom,v,5.574179029,5.574179029
1078,bloomer,n,0.375532032,0.375532032
1079,bloomers,n,0.072609178,0.072609178
1080,blooper,n,0.014197146,0.014197146
1081,blossom,v,6.071162168,6.071162168
1082,blossom_forth,v,-1.010710966,-1.010710966
1083,blossom_out,v,-0.50874663,-0.50874663
1084,blot_out,v,0.31712,0.31712
1086,blow,v,-11.32377962,-8.39436981
1087,blow_a_fuse,v,-0.159505531,-0.159505531
1088,blow_one's_stack,v,-0.039698121,-0.039698121
1089,blow_out,v,1.903651776,1.903651776
1090,blow_out_of_the_water,v,0.63424,0.63424
1091,blow_up,v,-0.183756653,-0.183756653
1092,blowout,n,0.31712,0.31712
1093,blowup,n,0.63424,0.63424
1094,bludgeon,v,0.31712,0.31712
1095,blue_blood,n,-0.31712,-0.31712
1096,blunder,n,-2.48832,-0.83473029
1098,blunder_out,v,-0.430046599,-0.430046599
1099,blur,v,-6.513688986,-6.513688986
1100,blurriness,n,-0.31712,-0.31712
1101,blurt,v,-1.757941126,-1.757941126
1102,blurt_out,v,-0.141725747,-0.141725747
1104,bluster,v,3.250940805,1.7840304025
1105,boast,v,-10.7085843,-10.7085843
1106,bobble,v,2.670540105,2.670540105
1107,bodge,v,-0.095368231,-0.095368231
1108,bodily_fluid,n,-0.375532032,-0.375532032
1109,body_fluid,n,-0.014197146,-0.014197146
1110,body_forth,v,-0.31712,-0.31712
1111,boldness,n,3.97664,3.97664
1112,bollix,v,-0.553315956,-0.553315956
1113,bollix_up,v,-0.08999946,-0.08999946
1114,bollock,n,-0.31712,-0.31712
1115,bollocks,v,0.582383634,0.582383634
1116,bollocks_up,v,1.142950106,1.142950106
1117,bolster,v,2.330637312,2.330637312
1118,bolster_up,v,-0.499323494,-0.499323494
1119,bolt,v,-3.752728064,-3.752728064
1120,bolt_down,v,0.31712,0.31712
1121,bolt_out,v,0.673997517,0.673997517
1123,bomb,v,-7.461513216,-4.896075264
1124,bomb_calorimeter,n,0.499323494,0.499323494
1125,bombard,v,-7.753815859,-7.753815859
1126,bombardment,n,-2.330637312,-2.330637312
1127,bomber,n,-0.31712,-0.31712
1128,bombing,n,0.499323494,0.499323494
1129,bonanza,n,-0.31712,-0.31712
1130,bondage,n,-2.48832,-2.48832
1131,bone,v,0.375532032,0.375532032
1132,bone_up,v,0.014197146,0.014197146
1133,bonehead,n,0.31712,0.31712
1134,boner,n,0.375532032,0.375532032
1135,bonhomie,n,-0.63424,-0.63424
1136,bonk,v,0.232417792,0.232417792
1137,bonus,n,2.48832,2.48832
1138,boo,v,0.31712,0.31712
1139,boo-boo,n,0.014197146,0.014197146
1140,boob,n,0.31712,0.31712
1142,booby,n,0.31712,0.31712
1143,book_binding,n,-0.31712,-0.31712
1144,boom,n,2.48832,1.360368896
1146,boom_out,v,-0.218220646,-0.218220646
1147,boor,n,0.31712,0.31712
1149,boost,v,5.46496,2.57392
1150,booster,n,-0.007347882,-0.007347882
1151,booster_amplifier,n,0.388485022,0.388485022
1152,booster_dose,n,0.388485022,0.388485022
1153,booster_rocket,n,0.388485022,0.388485022
1154,booster_shot,n,-0.048534778,-0.048534778
1155,booster_station,n,-0.048534778,-0.048534778
1156,booster_unit,n,-0.048534778,-0.048534778
1157,boot,v,-2.48832,-2.48832
1158,boot_out,v,0.95136,0.95136
1159,booty,n,-0.31712,-0.31712
1160,bop,v,-0.218220646,-0.218220646
1161,border_on,v,-0.31712,-0.31712
1162,boredom,n,-2.48832,-2.48832
1163,born,a,-0.31712,-0.31712
1164,bosom,v,-0.63424,-0.63424
1165,boss,v,0.31712,0.31712
1167,botch,v,1.87766016,1.09739008
1168,botch_up,v,0.070985728,0.070985728
1169,bother,n,-7.65318656,-7.65318656
1170,botheration,n,2.496617472,2.496617472
1171,bottle_up,v,0.63424,0.63424
1172,bounteous,a,-0.375532032,-0.375532032
1173,bountiful,a,-0.014197146,-0.014197146
1174,bouquet,n,-0.31712,-0.31712
1175,bout,n,-2.48832,-2.48832
1176,bowl_over,v,0.63424,0.63424
1177,brabble,v,0.31712,0.31712
1178,brag,v,-5.46496,-5.46496
1179,brainchild,n,-0.31712,-0.31712
1180,brainiac,n,-0.31712,-0.31712
1181,brainstorm,n,-0.375532032,-0.375532032
1182,brainwave,n,-0.014197146,-0.014197146
1183,branding_iron,n,0.31712,0.31712
1184,brandish,v,-2.48832,-2.48832
1185,brat,n,0.232417792,0.232417792
1186,bratwurst,n,-0.218220646,-0.218220646
1187,bravado,n,-2.48832,-2.48832
1188,braveness,n,-0.832205824,-0.832205824
1189,bravery,n,3.494833459,3.494833459
1190,bravo,n,0.31712,0.31712
1191,brawl,v,-2.48832,-2.48832
1193,breach,v,-18.75515941,-9.219019705
1194,bread_and_butter,n,-0.31712,-0.31712
1195,breadwinner,n,2.48832,2.48832
1196,break,v,-29.91655077,-29.91655077
1197,break-dance,v,4.217361392,4.217361392
1198,break_away,v,4.511008758,4.511008758
1199,break_dance,v,2.763119054,2.763119054
1200,break_down,v,6.096608758,6.096608758
1201,break_in,v,0.31712,0.31712
1202,break_loose,v,0.31712,0.31712
1203,break_off,v,0.232417792,0.232417792
1204,break_out,v,0.31712,0.31712
1205,break_short,v,-0.218220646,-0.218220646
1206,break_up,v,1.90272,1.90272
1207,breakup,n,0.63424,0.63424
1208,breastfeed,v,-0.31712,-0.31712
1209,breathe_in,v,-0.31712,-0.31712
1210,breathing_in,n,-0.63424,-0.63424
1211,breeding,n,-0.31712,-0.31712
1212,brethren,n,-0.31712,-0.31712
1213,bribe,v,-2.48832,-2.48832
1214,brigand,n,0.31712,0.31712
1215,bright,r,2.195678336,2.195678336
1216,brighten,v,-0.31712,-0.31712
1217,brightly,r,-0.558990244,-0.558990244
1218,brightness,n,3.661274624,3.661274624
1219,brightness_level,n,-0.998646989,-0.998646989
1220,brilliance,n,6.95328,6.95328
1221,brilliancy,n,-0.63424,-0.63424
1222,brilliantly,r,-0.125110739,-0.125110739
1223,brim_over,v,0.63424,0.63424
1224,bring_around,v,-0.307191009,-0.307191009
1225,bring_back,v,0.317397402,0.317397402
1226,bring_down,v,1.90272,1.90272
1227,bring_forth,v,-0.31712,-0.31712
1228,bring_forward,v,-0.31712,-0.31712
1229,bring_home_the_bacon,v,-0.31712,-0.31712
1230,bring_in,v,-0.63424,-0.63424
1231,bring_on,v,0.28622848,0.28622848
1232,bring_out,v,0.464835584,0.464835584
1233,bring_round,v,0.304128165,0.304128165
1234,bring_through,v,-0.31712,-0.31712
1235,bring_to,v,-0.051717372,-0.051717372
1236,bring_up,v,-0.31712,-0.31712
1237,bristle,v,-1.0,-1.0
1238,broad,a,-0.31712,-0.31712
1239,brokenheartedness,n,0.31712,0.31712
1240,bromide,n,0.31712,0.31712
1241,brood,v,-5.46496,-5.46496
1242,brook,v,-1.26848,-1.26848
1243,brotherhood,n,2.48832,2.48832
1244,brotherly,r,2.48832,2.48832
1245,brotherly_love,n,-0.31712,-0.31712
1246,brouhaha,n,0.31712,0.31712
1247,bruise,n,-2.48832,-0.76848
1249,brush_aside,v,0.751064064,0.751064064
1250,brush_off,v,0.028394291,0.028394291
1251,brush_up,v,-0.31712,-0.31712
1252,brutality,n,-2.48832,-2.48832
1253,brute,n,-2.48832,-2.48832
1254,bubble_over,v,0.31712,0.31712
1255,buck,v,0.95136,0.95136
1256,buckle,v,-5.46496,-5.46496
1257,buckle_under,v,0.31712,0.31712
1258,budge,v,0.31712,0.31712
1259,buff,n,-0.245808411,-0.245808411
1260,buffer,n,0.133737067,0.133737067
1261,buffer_storage,n,-0.131617151,-0.131617151
1262,buffer_store,n,-0.042448259,-0.042448259
1263,buffer_zone,n,-0.112321321,-0.112321321
1264,bug,v,-3.97664,-3.97664
1265,build_up,v,-0.63424,-0.63424
1266,bulge,n,-0.31712,-0.31712
1267,bulk_large,v,0.63424,0.63424
1268,bullet,n,-3.752728064,-3.752728064
1269,bullet_train,n,0.673997517,0.673997517
1270,bullheadedness,n,0.31712,0.31712
1271,bully,n,0.31712,0.31712
1272,bum,n,-5.174818816,-5.174818816
1273,bumble,v,2.729813504,2.729813504
1274,bump,v,0.31712,0.31712
1275,bump_around,v,0.31712,0.31712
1276,bumptiousness,n,0.31712,0.31712
1277,bunce,n,-0.31712,-0.31712
1279,bungle,v,-6.887735603,-3.2853078015
1280,bunk,v,0.31712,0.31712
1281,bunker,n,0.31712,0.31712
1282,buns,n,0.848671539,0.848671539
1283,burble,v,0.31712,0.31712
1285,burden,v,-3.752728064,-3.120524032
1286,burglar,n,-2.48832,-2.48832
1287,burglary,n,-2.48832,-2.48832
1288,burlesque,n,0.31712,0.31712
1290,burn,v,-4.689428568,-3.51003294
1291,burn_down,v,0.75209859,0.75209859
1292,burn_mark,n,0.499323494,0.499323494
1293,burn_off,v,0.75209859,0.75209859
1294,burn_out,v,0.31712,0.31712
1295,burn_up,v,-0.021059199,-0.021059199
1296,burning,n,0.232417792,0.232417792
1297,burning_at_the_stake,n,-0.218220646,-0.218220646
1298,burst_forth,v,0.31712,0.31712
1299,burthen,v,0.673997517,0.673997517
1300,bury,v,-2.48832,-2.48832
1301,bushel,v,-0.95136,-0.95136
1302,bushwhack,v,0.63424,0.63424
1303,buss,n,-0.31712,-0.31712
1306,bust,v,1.5856,0.95136
1307,bust_up,v,0.31712,0.31712
1308,bustle,v,0.375532032,0.375532032
1309,bustle_about,v,0.014197146,0.014197146
1310,busybody,n,-2.48832,-2.48832
1311,but,r,-0.31712,-0.31712
1312,butcher,v,0.31712,0.31712
1313,butchering,n,0.416102912,0.416102912
1314,butchery,n,-2.24741673,-2.24741673
1315,butt,n,0.204954112,0.204954112
1316,butt_end,n,-0.228115558,-0.228115558
1317,butt_joint,n,-0.228115558,-0.228115558
1318,butterfly,v,-0.31712,-0.31712
1319,buttocks,n,0.089004442,0.089004442
1320,buy,n,1.0,1.0
1321,buy_at,v,0.31712,0.31712
1322,buy_the_farm,v,1.5856,1.5856
1323,buyback,n,-0.31712,-0.31712
1324,buzz,v,0.31712,0.31712
1325,by-blow,n,0.31712,0.31712
1326,by_chance,r,0.232417792,0.232417792
1327,by_luck,r,-0.218220646,-0.218220646
