,Word,Tag,Score
44604,beauty,n,3.669507482
44624,becalm,v,-0.31712
44629,becharm,v,-0.375532032
44649,bed_clothing,n,0.191430984
44662,bedamn,v,0.31712
44666,bedazzle,v,-0.31712
44669,bedclothes,n,0.056621523
44673,bedding,n,0.232527648
44675,bedding_material,n,0.078362665
44679,bedevil,v,1.215899648
44692,bedlam,n,0.63424
44764,beef_up,v,-0.31712
44810,beetle_off,v,0.31712
44815,befit,v,3.97664
44827,befoul,v,0.31712
44829,befoulment,n,0.31712
44830,befriend,v,2.48832
44831,befuddle,v,-0.408047002
44833,befuddlement,n,0.95136
44834,beg,v,-3.97664
44836,beget,v,-0.31712
44838,beggar,n,-2.48832
44860,beginning,n,-0.63424
44867,begrudge,v,0.31712
44868,beguile,v,-0.014197146
44870,beguilement,n,0.31712
44871,beguiler,n,0.31712
44875,behalf,n,2.48832
44896,behemoth,n,0.31712
44899,behind,n,0.31712
44929,beldam,n,0.375532032
44930,beldame,n,0.014197146
44931,beleaguer,v,0.95136
44932,beleaguering,n,0.31712
44936,belie,v,-6.95328
44938,believability,n,-0.31712
44947,belittle,v,-2.48832
45008,belligerence,n,0.232417792
45009,belligerency,n,-0.218220646
45011,belligerent,n,0.31712
45037,belly_laugh,n,0.31712
45061,belt,v,-2.330637312
45069,belt_down,v,0.31712
45071,belt_out,v,0.499323494
45084,bema,n,-0.31712
45086,bemoan,v,0.63424
45087,bemock,v,0.31712
45088,bemuse,v,0.31712
45090,bemusement,n,0.95136
45114,bends,n,0.31712
45124,benefaction,n,-0.416102912
45125,benefactive_role,n,-0.416102912
45126,benefactor,n,2.48832
45137,beneficiary,n,2.24741673
45140,benefit,n,2.48832
45141,benefit,v,5.46496
45145,benevolence,n,2.24741673
45155,benignancy,n,-0.14311424
45158,benignity,n,-0.232417792
45211,bequeath,v,2.48832
45216,bereave,v,-2.48832
45220,bereavement,n,-2.48832
45249,beseech,v,-2.48832
45252,beseem,v,-0.63424
45253,beset,v,1.26848
45254,beshrew,v,0.31712
45255,besides,r,0.31712
45256,besiege,v,-2.48832
45259,besieging,n,0.31712
45261,besmirch,v,0.95136
45275,best,a,-1.502128128
45277,best,r,-0.63424
45293,bestir,v,-0.31712
45295,bestow,v,5.46496
45347,betise,n,0.63424
45349,betray,v,-6.596909568
45350,betrayal,n,-5.46496
45351,betrayer,n,0.63424
45352,betroth,v,2.48832
45353,betrothal,n,2.48832
45356,better,a,-0.056788582
45358,better,r,-0.63424
45362,better_half,n,-0.63424
45384,bewail,v,0.63424
45385,beware,v,-3.97664
45388,bewilder,v,-8.4416
45392,bewilderment,n,-5.46496
45393,bewitch,v,-0.31712
45398,bewitchment,n,-0.31712
45399,bewray,v,1.023345562
45421,bias,n,0.31712
45480,bicker,v,0.31712
45524,bide,v,-0.31712
45547,big,a,-0.375532032
45609,bigger,a,-0.072609178
45614,bighearted,a,-0.014197146
45654,bile,n,0.31712
45681,biliousness,n,0.31712
45683,bilk,v,1.5856
45685,bill,v,0.31712
45694,bill_of_indictment,n,0.31712
45728,billow,n,-0.31712
45729,billow,v,0.31712
45794,bind,v,-0.31712
45803,binding,n,-0.31712
45809,binge,n,0.31712
45944,biotic_community,n,-0.31712
46060,birr,v,-0.31712
46135,bitch,n,0.31712
46138,bitchiness,n,0.31712
46140,bite,n,-2.48832
46141,bite,v,-5.46496
46151,bitingly,r,0.465825203
46161,bitter,n,0.599009792
46162,bitter,r,-2.102513295
46187,bitterly,r,0.125110739
46189,bitterness,n,-5.091598234
46193,bitters,n,0.31712
46230,blab,v,0.285105152
46231,blab_out,v,0.053101466
46232,blabber,n,0.31712
46233,blabber,v,-0.264018534
46325,black_eye,n,0.31712
46426,blackball,v,1.26848
46442,blacken,v,0.31712
46451,blackguard,v,0.63424
46462,blackjack,n,0.232417792
46463,blackjack,v,0.416102912
46464,blackjack_oak,n,-0.218220646
46466,blackleg,n,0.31712
46471,blackmail,v,-2.24741673
46527,blame,n,-2.48832
46528,blame,v,-6.95328
46546,blandish,v,-0.31712
46556,blank_out,v,0.31712
46570,blare,n,0.751064064
46571,blare,v,0.31712
46574,blaring,n,0.028394291
46576,blarney,v,-0.31712
46578,blaspheme,v,0.63424
46583,blast,n,-5.46496
46584,blast,v,-5.46496
46634,blather,v,0.382960305
46637,blaze,n,0.232417792
46644,blazing,n,-0.218220646
46663,bleakness,n,0.31712
46665,blear,v,0.690463232
46682,blemish,n,-5.46496
46701,bless,v,5.46496
46707,blessing,n,-0.63424
46710,blether,v,-0.012642818
46716,blight,v,0.31712
46719,blighter,n,0.232417792
46725,blind,v,-3.97664
46726,blind_alley,n,0.31712
46774,bliss,n,2.330637312
46777,blissfulness,n,-0.499323494
46779,blister,v,0.31712
46790,blithely,r,-0.31712
46792,blither,v,-0.089510496
46805,block,n,-2.103613952
46806,block,v,-8.257525542
46815,block_off,v,2.286877053
46818,block_up,v,0.701108114
46821,blockade,v,0.859387398
46825,blockage,n,0.830288486
46829,blockhead,n,0.31712
46832,blocking,n,0.513168486
46839,bloke,n,-0.218220646
46846,blondness,n,-0.31712
46907,bloodbath,n,0.465825203
46919,bloodletting,n,0.104258949
46924,bloodshed,n,-2.081661505
46940,bloody,r,-2.48832
46945,bloom,v,5.574179029
46947,bloomer,n,0.375532032
46948,bloomers,n,0.072609178
46952,blooper,n,0.014197146
46954,blossom,v,6.071162168
46955,blossom_forth,v,-1.010710966
46956,blossom_out,v,-0.50874663
46960,blot_out,v,0.31712
46971,blow,n,-5.46496
46972,blow,v,-11.32377962
46975,blow_a_fuse,v,-0.159505531
46981,blow_one's_stack,v,-0.039698121
46982,blow_out,v,1.903651776
46983,blow_out_of_the_water,v,0.63424
46986,blow_up,v,-0.183756653
47002,blowout,n,0.31712
47007,blowup,n,0.63424
47018,bludgeon,v,0.31712
47055,blue_blood,n,-0.31712
47200,blunder,n,-2.48832
47201,blunder,v,0.81885942
47202,blunder_out,v,-0.430046599
47214,blur,v,-6.513688986
47217,blurriness,n,-0.31712
47219,blurt,v,-1.757941126
47220,blurt_out,v,-0.141725747
47228,bluster,n,0.31712
47229,bluster,v,3.250940805
47270,boast,v,-10.7085843
47312,bobble,v,2.670540105
47344,bodge,v,-0.095368231
47352,bodily_fluid,n,-0.375532032
47370,body_fluid,n,-0.014197146
47371,body_forth,v,-0.31712
47475,boldness,n,3.97664
47486,bollix,v,-0.553315956
47487,bollix_up,v,-0.08999946
47488,bollock,n,-0.31712
47489,bollocks,v,0.582383634
47490,bollocks_up,v,1.142950106
47509,bolster,v,2.330637312
47510,bolster_up,v,-0.499323494
47513,bolt,v,-3.752728064
47516,bolt_down,v,0.31712
47518,bolt_out,v,0.673997517
47521,bomb,n,-2.330637312
47522,bomb,v,-7.461513216
47524,bomb_calorimeter,n,0.499323494
47531,bombard,v,-7.753815859
47534,bombardment,n,-2.330637312
47540,bomber,n,-0.31712
47549,bombing,n,0.499323494
47564,bonanza,n,-0.31712
47578,bondage,n,-2.48832
47594,bone,v,0.375532032
47614,bone_up,v,0.014197146
47617,bonehead,n,0.31712
47623,boner,n,0.375532032
47635,bonhomie,n,-0.63424
47640,bonk,v,0.232417792
47653,bonus,n,2.48832
47662,boo,v,0.31712
47663,boo-boo,n,0.014197146
47664,boob,n,0.31712
47665,boob,v,0.31712
47668,booby,n,0.31712
47683,book_binding,n,-0.31712
47736,boom,n,2.48832
47737,boom,v,0.232417792
47739,boom_out,v,-0.218220646
47750,boor,n,0.31712
47754,boost,n,-0.31712
47755,boost,v,5.46496
47757,booster,n,-0.007347882
47758,booster_amplifier,n,0.388485022
47760,booster_dose,n,0.388485022
47761,booster_rocket,n,0.388485022
47762,booster_shot,n,-0.048534778
47763,booster_station,n,-0.048534778
47764,booster_unit,n,-0.048534778
47766,boot,v,-2.48832
47770,boot_out,v,0.95136
47794,booty,n,-0.31712
47803,bop,v,-0.218220646
47817,border_on,v,-0.31712
47835,boredom,n,-2.48832
47843,born,a,-0.31712
47883,bosom,v,-0.63424
47890,boss,v,0.31712
47908,botch,n,0.31712
47909,botch,v,1.87766016
47910,botch_up,v,0.070985728
47916,bother,n,-7.65318656
47918,botheration,n,2.496617472
47945,bottle_up,v,0.63424
48053,bounteous,a,-0.375532032
48057,bountiful,a,-0.014197146
48062,bouquet,n,-0.31712
48077,bout,n,-2.48832
48126,bowl_over,v,0.63424
48219,brabble,v,0.31712
48282,brag,v,-5.46496
48331,brainchild,n,-0.31712
48332,brainiac,n,-0.31712
48339,brainstorm,n,-0.375532032
48345,brainwave,n,-0.014197146
48408,branding_iron,n,0.31712
48410,brandish,v,-2.48832
48445,brat,n,0.232417792
48451,bratwurst,n,-0.218220646
48452,bravado,n,-2.48832
48458,braveness,n,-0.832205824
48459,bravery,n,3.494833459
48460,bravo,n,0.31712
48465,brawl,v,-2.48832
48484,breach,n,0.31712
48485,breach,v,-18.75515941
48499,bread_and_butter,n,-0.31712
48522,breadwinner,n,2.48832
48524,break,v,-29.91655077
48526,break-dance,v,4.217361392
48529,break_away,v,4.511008758
48533,break_dance,v,2.763119054
48535,break_down,v,6.096608758
48537,break_in,v,0.31712
48539,break_loose,v,0.31712
48543,break_off,v,0.232417792
48546,break_out,v,0.31712
48548,break_short,v,-0.218220646
48551,break_up,v,1.90272
48587,breakup,n,0.63424
48605,breastfeed,v,-0.31712
48620,breathe_in,v,-0.31712
48628,breathing_in,n,-0.63424
48660,breeding,n,-0.31712
48673,brethren,n,-0.31712
48696,bribe,v,-2.48832
48776,brigand,n,0.31712
48780,bright,r,2.195678336
48785,brighten,v,-0.31712
48786,brightly,r,-0.558990244
48789,brightness,n,3.661274624
48791,brightness_level,n,-0.998646989
48793,brilliance,n,6.95328
48794,brilliancy,n,-0.63424
48798,brilliantly,r,-0.125110739
48801,brim_over,v,0.63424
48816,bring_around,v,-0.307191009
48817,bring_back,v,0.317397402
48818,bring_down,v,1.90272
48819,bring_forth,v,-0.31712
48820,bring_forward,v,-0.31712
48822,bring_home_the_bacon,v,-0.31712
48823,bring_in,v,-0.63424
48825,bring_on,v,0.28622848
48827,bring_out,v,0.464835584
48829,bring_round,v,0.304128165
48830,bring_through,v,-0.31712
48831,bring_to,v,-0.051717372
48834,bring_up,v,-0.31712
48860,bristle,v,-1.0
48897,broad,a,-0.31712
48987,brokenheartedness,n,0.31712
49002,bromide,n,0.31712
49051,brood,v,-5.46496
49063,brook,v,-1.26848
49093,brotherhood,n,2.48832
49096,brotherly,r,2.48832
49097,brotherly_love,n,-0.31712
49100,brouhaha,n,0.31712
49179,bruise,n,-2.48832
49180,bruise,v,0.95136
49201,brush_aside,v,0.751064064
49207,brush_off,v,0.028394291
49210,brush_up,v,-0.31712
49229,brutality,n,-2.48832
49234,brute,n,-2.48832
49254,bubble_over,v,0.31712
49276,buck,v,0.95136
49299,buckle,v,-5.46496
49301,buckle_under,v,0.31712
49336,budge,v,0.31712
49349,buff,n,-0.245808411
49368,buffer,n,0.133737067
49373,buffer_storage,n,-0.131617151
49374,buffer_store,n,-0.042448259
49375,buffer_zone,n,-0.112321321
49389,bug,v,-3.97664
49418,build_up,v,-0.63424
49456,bulge,n,-0.31712
49473,bulk_large,v,0.63424
49512,bullet,n,-3.752728064
49516,bullet_train,n,0.673997517
49534,bullheadedness,n,0.31712
49555,bully,n,0.31712
49570,bum,n,-5.174818816
49574,bumble,v,2.729813504
49582,bump,v,0.31712
49583,bump_around,v,0.31712
49598,bumptiousness,n,0.31712
49604,bunce,n,-0.31712
49632,bungle,n,0.31712
49633,bungle,v,-6.887735603
49641,bunk,v,0.31712
49645,bunker,n,0.31712
49656,buns,n,0.848671539
49680,burble,v,0.31712
49684,burden,n,-2.48832
49685,burden,v,-3.752728064
49709,burglar,n,-2.48832
49715,burglary,n,-2.48832
49740,burlesque,n,0.31712
49743,burn,n,-2.330637312
49744,burn,v,-4.689428568
49747,burn_down,v,0.75209859
49748,burn_mark,n,0.499323494
49749,burn_off,v,0.75209859
49750,burn_out,v,0.31712
49752,burn_up,v,-0.021059199
49761,burning,n,0.232417792
49762,burning_at_the_stake,n,-0.218220646
49807,burst_forth,v,0.31712
49815,burthen,v,0.673997517
49818,bury,v,-2.48832
49866,bushel,v,-0.95136
49872,bushwhack,v,0.63424
49931,buss,n,-0.31712
49932,buss,v,-0.31712
49934,bust,n,0.31712
49935,bust,v,1.5856
49938,bust_up,v,0.31712
49945,bustle,v,0.375532032
49946,bustle_about,v,0.014197146
49953,busybody,n,-2.48832
49956,but,r,-0.31712
49969,butcher,v,0.31712
49977,butchering,n,0.416102912
49979,butchery,n,-2.24741673
49986,butt,n,0.204954112
49992,butt_end,n,-0.228115558
49995,butt_joint,n,-0.228115558
50028,butterfly,v,-0.31712
50059,buttocks,n,0.089004442
50103,buy,n,1.0
50106,buy_at,v,0.31712
50114,buy_the_farm,v,1.5856
50117,buyback,n,-0.31712
50125,buzz,v,0.31712
50136,by-blow,n,0.31712
50148,by_chance,r,0.232417792
50158,by_luck,r,-0.218220646
50173,bye,n,0.232417792
50174,bye-bye,n,-0.218220646
50198,c,n,0.31712
50201,ca-ca,v,-0.31712
50202,cab,n,0.31712
50205,cabal,n,0.31712
50212,cabaret,n,0.31712
50216,cabbage,v,0.63424
50267,cache,v,0.31712
50298,cacophony,n,0.63424
50323,cadence,n,0.232417792
50325,cadency,n,-0.218220646
50405,cajole,v,-0.31712
50411,cakehole,n,0.63424
50431,calamity,n,-8.4416
50561,call,v,0.7196032
50568,call_back,v,-0.41970432
50572,call_down,v,0.697537024
50575,call_forth,v,-0.607707853
50578,call_in,v,-0.080654336
50585,call_off,v,-0.019785216
50586,call_on,v,0.31712
50587,call_on_the_carpet,v,0.343652147
50595,call_up,v,-0.397774336
50641,calm,n,8.3038336
50642,calm,v,3.752728064
50643,calm_air,n,-1.22400512
50644,calm_down,v,-0.673997517
50647,calmness,n,11.04705792
50665,calumniate,v,0.95136
50732,camo,n,0.14311424
50736,camouflage,n,0.232417792
50797,can,n,0.232417792
50800,can_buoy,n,-0.218220646
50836,cancel,v,-0.983119667
50840,cancellation,n,-2.48832
50843,cancer,n,-2.48832
50862,candid,a,-0.31712
50870,candidness,n,-0.699851244
50893,candor,n,3.371176944
50894,candour,n,-0.523060254
50904,candy_kiss,n,-0.31712
50964,cannibal,n,-2.48832
50974,cannon,n,-2.48832
51004,canonic,a,-0.375532032
51005,canonical,a,-0.014197146
51085,capability,n,2.330637312
51086,capable,a,-0.31712
51087,capableness,n,-0.499323494
51344,capitalise,v,-0.416102912
51351,capitalize,v,2.24741673
51359,capitulate,v,-2.48832
51393,capsize,v,-2.48832
51415,captivate,v,-0.416102912
51419,captivation,n,5.46496
51421,captive,n,0.31712
51423,captivity,n,0.31712
51427,capture,v,-0.24741673
51499,carapace,n,0.31712
51598,card,v,0.31712
51682,care,n,3.97664
51683,care,v,2.48832
51687,care_for,v,-0.63424
51690,careen,v,-2.48832
51702,carefulness,n,-0.599009792
51706,carelessness,n,-5.091598234
51707,caress,n,2.48832
51708,caress,v,2.48832
51755,cark,v,0.95136
51764,carnage,n,0.31712
51783,carnival,n,-0.31712
51802,carom,n,0.31712
51918,carry_away,v,0.57245696
51921,carry_off,v,0.929671168
51922,carry_on,v,-0.31712
51923,carry_out,v,-0.518646272
51925,carry_through,v,-0.246614938
51936,cart,v,0.31712
51993,carve_up,v,0.31712
52038,case_in_point,n,-0.31712
52040,case_law,n,-0.31712
52065,cash_advance,n,-0.31712
52077,cash_in_one's_chips,v,1.5856
52096,casing,n,0.31712
52135,cast_aside,v,0.861476898
52136,cast_away,v,0.106451544
52137,cast_down,v,0.63424
52140,cast_off,v,0.31712
52142,cast_out,v,0.461759464
52144,castaway,n,0.31712
52177,casualness,n,-0.31712
52178,casualty,n,-2.48832
52225,cataclysm,n,-8.4416
52287,catastrophe,n,-8.4416
52300,catch,n,-5.46496
52365,cater,v,-0.31712
52427,cattiness,n,0.31712
52495,cause_of_death,n,0.31712
52507,caustic_remark,n,0.63424
52512,cauterise,v,0.375532032
52514,cauterize,v,0.014197146
52535,cave,v,-3.97664
52539,cave_in,v,0.95136
52562,cavort,v,-0.31712
52582,cease_and_desist_order,n,0.31712
52610,ceding_back,n,0.31712
52625,celebrate,v,2.48832
52628,celebration,n,3.97664
52631,celebrity,n,5.46496
52647,celestial,a,-0.31712
52738,censor,v,-2.48832
52741,censoring,n,0.416102912
52743,censorship,n,-2.24741673
52745,censure,n,0.63424
52746,censure,v,-2.48832
52881,cephalalgia,n,0.31712
52930,cerebral,a,-0.31712
52956,cerement,n,0.31712
53072,chafe,n,0.63424
53073,chafe,v,0.95136
53077,chaff,v,-0.31712
53086,chagrin,n,0.31712
53087,chagrin,v,0.63424
53160,challenge,n,-2.48832
53161,challenge,v,-3.97664
53163,challenger,n,0.95136
53183,chamfer,v,0.389779456
53195,champ,n,7.574142464
53203,champion,n,11.88897096
53204,champion,v,-0.31712
53206,championship,n,5.46496
53215,chance_event,n,0.31712
53216,chance_on,v,-0.375532032
53217,chance_upon,v,-0.014197146
53220,chancel,n,-0.31712
53241,change_by_reversal,v,0.31712
53263,change_state,v,0.31712
53274,changeling,n,0.31712
53286,channelise,v,-0.375532032
53288,channelize,v,-0.014197146
53303,chaos,n,-3.97664
53337,char,v,0.31712
53362,charade,n,0.31712
53363,charades,n,0.06208
53377,charge,v,-2.422090752
53388,charge_up,v,0.174674022
53399,charisma,n,2.48832
53405,charity,n,2.48832
53418,charm,n,2.48832
53419,charm,v,3.97664
53447,chase,n,-2.48832
53448,chase,v,-2.104981914
53449,chase_after,v,0.450925036
53450,chase_away,v,0.31712
53459,chasten,v,0.324649472
53460,chasteness,n,-0.31712
53461,chastening,n,-0.375532032
53462,chastise,v,-0.825325978
53463,chastisement,n,-0.014197146
53464,chastity,n,-0.31712
53470,chat_up,v,-0.31712
53502,cheapen,v,-3.97664
53510,cheat_on,v,0.31712
53511,cheater,n,-2.48832
53550,checkmate,n,-0.31712
53551,checkmate,v,-0.31712
53572,cheekiness,n,0.63424
53578,cheer,v,4.932656503
53579,cheer_up,v,-0.891290951
53647,chemical_attraction,n,-0.31712
53721,cherish,v,3.97664
53745,cherub,n,2.48832
53746,cherubic,a,-0.31712
53790,chevvy,v,1.425075905
53791,chevy,v,-0.207182861
53794,chew_out,v,1.397475609
53797,chew_up,v,0.312776847
53817,chicane,v,0.375532032
53823,chick,n,0.31712
53886,chide,v,-4.244984516
53898,chiefly,r,-0.31712
53934,childbed,n,0.31712
53961,chill,n,-0.63424
53963,chill_out,v,-0.31712
53967,chilliness,n,0.31712
54049,chip_in,v,-0.31712
54062,chirk_up,v,-0.366465188
54110,chivalry,n,3.97664
54114,chivvy,v,-0.50649512
54115,chivy,v,-0.271986812
54182,chock_up,v,0.31712
54219,choke,n,-2.48832
54220,choke,v,-14.9929693
54222,choke_back,v,0.408706744
54223,choke_coil,n,0.375532032
54224,choke_down,v,0.020048019
54226,choke_off,v,1.969236102
54227,choke_up,v,0.31712
54237,choking_coil,n,0.014197146
54248,choler,n,0.31712
54263,chomp,n,0.31712
54285,chop-chop,r,-0.31712
54315,chord,v,-0.31712
54325,chore,n,-2.48832
54362,chouse,v,0.014197146
54374,christen,v,-0.31712
54482,chuck_out,v,0.63424
54484,chuck_up_the_sponge,v,0.31712
54501,chum,n,2.330637312
54502,chum_salmon,n,-0.499323494
54506,chump,n,0.63424
54509,chunk,n,-0.31712
54543,churl,n,0.31712
54549,churn_up,v,0.63424
54578,cicatrice,n,0.375532032
54580,cicatrix,n,0.014197146
54681,circle,n,-2.330637312
54688,circuit,n,0.499323494
54743,circumscribe,v,0.63424
54747,circumspection,n,-0.63424
54750,circumstances,n,-0.31712
54753,circumstantially,r,0.31712
54756,circumvent,v,0.95136
54786,citation,n,-0.63424
54827,city_block,n,0.31712
54899,civilisation,n,-0.832205824
54900,civilise,v,-0.832205824
54902,civility,n,3.97664
54903,civilization,n,3.494833459
54904,civilize,v,3.494833459
54911,clabber,v,0.176476672
54912,clack,n,0.116233646
54914,clack_valve,n,-0.086547829
54939,clam_up,v,0.445567468
54944,clamber,v,0.63424
54951,clamor,n,-3.39623779
54953,clamoring,n,0.712331784
54956,clamour,n,0.181465371
54958,clamouring,n,0.070008166
54969,clang,n,0.171877268
54973,clangor,n,0.040402303
54975,clangoring,n,-0.021435489
54977,clangour,n,-0.043576433
54979,clank,n,-0.044789322
54987,clap,n,0.24110184
54988,clap,v,-0.31712
54996,clapper_valve,n,-0.03826001
54998,clapperclaw,v,0.31712
55000,clapping,n,-0.31712
55009,clarify,v,2.147730432
55018,clarity,n,-0.31712
55022,clash,n,0.163559009
55023,clash,v,-5.46496
55026,clasp,v,0.31712
55163,classic,n,2.48832
55185,classics,n,-0.497664
55208,clatter,n,-2.48832
55248,clean,v,3.7658752
55258,clean_house,v,-0.67030784
55273,cleanliness,n,2.48832
55277,cleanse,v,5.45970944
55287,clear,r,2.330637312
55303,clear_up,v,-1.148622438
55311,clearly,r,-0.499323494
55312,clearness,n,2.48832
55339,clemency,n,-0.31712
55346,clenched_fist,n,0.31712
55369,cleverness,n,-0.63424
55375,cliche,n,0.31712
55389,clientele,n,-0.31712
55412,climax,v,-0.31712
55413,climb,n,0.232417792
55421,climbing,n,-0.218220646
55456,clinical_depression,n,0.31712
55467,clink,n,0.31712
55482,clip,v,0.31712
55496,clique,n,-2.48832
55516,clobber,v,0.31712
55543,clod,n,-0.31712
55548,clog,v,-3.453678592
55552,clog_up,v,0.996504678
55580,close,r,-2.330637312
55581,close,v,-1.949040248
55594,close_down,v,0.971296256
55608,close_up,v,0.53843746
55609,closed,a,0.232417792
55623,closed_book,n,0.31712
55631,closed_in,a,-0.218220646
55638,closedown,n,0.080109289
55641,closely,r,0.499323494
55646,closeness,n,5.46496
55659,closing,n,-0.327815186
55668,closure,n,0.655951837
55672,clot,v,0.568382976
55709,cloud,v,0.63424
55716,cloud_nine,n,-0.31712
55721,cloudburst,n,0.63424
55730,clout,n,0.90854656
55732,clout_nail,n,-0.324649472
55755,clowning,n,-0.31712
55765,club,n,-2.330637312
55766,club,v,-2.48832
55787,clubhouse,n,0.499323494
55800,clump,n,0.12732672
55804,clumsiness,n,0.31712
55808,clunk,n,0.237449216
55827,clustering,n,-0.079670784
55829,clutch,v,0.31712
55833,clutter,n,-2.48832
55856,co-occurrence,n,-0.63424
55858,co-op,n,-0.31712
55871,co-worker,n,-0.31712
55886,coaction,n,-0.31712
55937,coarse,a,0.31712
55945,coarseness,n,-2.48832
55995,coax,v,2.48832
56060,cock,v,-0.63424
56088,cockiness,n,-2.48832
56090,cockle,v,0.63424
56106,cocksucker,n,0.31712
56132,coconspirator,n,0.31712
56154,cod,v,1.26848
56159,coddle,v,1.0
56189,codswallop,n,0.31712
56223,coerce,v,-3.97664
56224,coercion,n,-3.97664
56231,coexistence,n,2.48832
56296,cognisance,n,-0.832205824
56299,cognition,n,-0.31712
56314,cognizance,n,3.494833459
56326,coherence,n,-0.465825203
56327,coherency,n,-0.104258949
56330,cohesion,n,2.081661505
56336,cohort,n,2.48832
56386,coke,n,0.31712
56389,cola,n,0.31712
